"Year","Name","Count","Sex","Prop"
2012,"LECH",9,"M",4.17
2012,"MARIO",9,"M",4.17
2012,"MAXIMILLIAN",9,"M",4.17
2012,"NICO",9,"M",4.17
2012,"RICCARDO",9,"M",4.17
2012,"TEO",9,"M",4.17
2012,"TOM",9,"M",4.17
2012,"VLADYSLAV",9,"M",4.17
2012,"WIT",9,"M",4.17
2012,"ANATOL",8,"M",3.7
2012,"ARIAN",8,"M",3.7
2012,"BOHDAN",8,"M",3.7
2012,"EDMUND",8,"M",3.7
2012,"EMIR",8,"M",3.7
2012,"GORAN",8,"M",3.7
2012,"JACK",8,"M",3.7
2012,"JAROMIR",8,"M",3.7
2012,"JASPER",8,"M",3.7
2012,"JOSEPH",8,"M",3.7
2012,"LORENZO",8,"M",3.7
2012,"MATEO",8,"M",3.7
2012,"NOEL",8,"M",3.7
2012,"PAUL",8,"M",3.7
2012,"ROGER",8,"M",3.7
2012,"RUBEN",8,"M",3.7
2012,"WINCENT",8,"M",3.7
2012,"YONATAN",8,"M",3.7
2012,"ALESSIO",7,"M",3.24
2012,"ALEXANDROS",7,"M",3.24
2012,"AMIT",7,"M",3.24
2012,"ANDREA (M)",7,"M",3.24
2012,"ANTOINE",7,"M",3.24
2012,"CHARLES",7,"M",3.24
2012,"DENYS",7,"M",3.24
2012,"GEORGE",7,"M",3.24
2012,"GIUSEPPE",7,"M",3.24
2012,"HIERONIM",7,"M",3.24
2012,"JAKE",7,"M",3.24
2012,"JEAN",7,"M",3.24
2012,"KRZESIMIR",7,"M",3.24
2012,"MAKSIM",7,"M",3.24
2012,"MANUEL",7,"M",3.24
2012,"MARKO",7,"M",3.24
2012,"MATHIAS",7,"M",3.24
2012,"MATTIA",7,"M",3.24
2012,"NIKITA (M)",7,"M",3.24
2012,"NIKLAS",7,"M",3.24
2012,"OSTAP",7,"M",3.24
2012,"PABLO",7,"M",3.24
2012,"RAJAN",7,"M",3.24
2012,"RAPHAËL",7,"M",3.24
2012,"RAUL",7,"M",3.24
2012,"RICARDO",7,"M",3.24
2012,"SAJMON",7,"M",3.24
2012,"SASHA (M)",7,"M",3.24
2012,"TIMUR",7,"M",3.24
2012,"YASSIN",7,"M",3.24
2012,"ZDZISŁAW",7,"M",3.24
2012,"ALEK",6,"M",2.78
2012,"CHRYSTIAN",6,"M",2.78
2012,"EDWIN",6,"M",2.78
2012,"ELLIOT",6,"M",2.78
2012,"ENZO",6,"M",2.78
2012,"HAMZA",6,"M",2.78
2012,"ILLIA",6,"M",2.78
2012,"ISMAIL",6,"M",2.78
2012,"JEREMY",6,"M",2.78
2012,"MAXIMUS",6,"M",2.78
2012,"MOHAMMED",6,"M",2.78
2012,"MUHAMMAD",6,"M",2.78
2012,"OKTAWIUSZ",6,"M",2.78
2012,"PASKAL",6,"M",2.78
2012,"RAPHAEL",6,"M",2.78
2012,"RICHARD",6,"M",2.78
2012,"SEMIR",6,"M",2.78
2012,"STEVEN",6,"M",2.78
2012,"TIM",6,"M",2.78
2012,"TOMAS",6,"M",2.78
2012,"WOJTEK",6,"M",2.78
2012,"YAN",6,"M",2.78
2012,"ABDUL",5,"M",2.31
2012,"ADRIANO",5,"M",2.31
2012,"ADRIEN",5,"M",2.31
2012,"ALBIN",5,"M",2.31
2012,"ALEKSANDR",5,"M",2.31
2012,"ALEN",5,"M",2.31
2012,"ALON",5,"M",2.31
2012,"ARAM",5,"M",2.31
2012,"BORIS",5,"M",2.31
2012,"BRANDON",5,"M",2.31
2012,"CARLOS",5,"M",2.31
2012,"CHARLIE",5,"M",2.31
2012,"CONRAD",5,"M",2.31
2012,"DAMIR",5,"M",2.31
2012,"DOBROMIR",5,"M",2.31
2012,"ELI",5,"M",2.31
2012,"ELIOT",5,"M",2.31
2012,"FIODOR",5,"M",2.31
2012,"GIOVANNI",5,"M",2.31
2012,"HARRY",5,"M",2.31
2012,"HASAN",5,"M",2.31
2012,"HEKTOR",5,"M",2.31
2012,"HERBERT",5,"M",2.31
2012,"HUGON",5,"M",2.31
2012,"JOHANNES",5,"M",2.31
2012,"JULIUS",5,"M",2.31
2012,"LESŁAW",5,"M",2.31
2012,"LUBOMIR",5,"M",2.31
2012,"LUDWIG",5,"M",2.31
2012,"MAKAR",5,"M",2.31
2012,"MASON",5,"M",2.31
2012,"MATVII",5,"M",2.31
2012,"MAXIMILIEN",5,"M",2.31
2012,"MAXWELL",5,"M",2.31
2012,"MEHMET",5,"M",2.31
2012,"MICHELE",5,"M",2.31
2012,"MIKAEL",5,"M",2.31
2012,"MIKHAIL",5,"M",2.31
2012,"MILOSZ",5,"M",2.31
2012,"MYKHAILO",5,"M",2.31
2012,"NAZAR",5,"M",2.31
2012,"NICODEM",5,"M",2.31
2012,"NORMAN",5,"M",2.31
2012,"OLEK",5,"M",2.31
2012,"PATRYCJUSZ",5,"M",2.31
2012,"PEDRO",5,"M",2.31
2012,"QUENTIN",5,"M",2.31
2012,"SAMUELE",5,"M",2.31
2012,"SERAFIN",5,"M",2.31
2012,"SIMONE",5,"M",2.31
2012,"STANISLAV",5,"M",2.31
2012,"SYMEON",5,"M",2.31
2012,"THEODOR",5,"M",2.31
2012,"TIAGO",5,"M",2.31
2012,"VALENTINO",5,"M",2.31
2012,"YAKUB",5,"M",2.31
2012,"YANN",5,"M",2.31
2012,"YUSUF",5,"M",2.31
2012,"ZACHARIASZ",5,"M",2.31
2012,"JULIA",14287,"F",7006.59
2012,"LENA",12064,"F",5916.39
2012,"MAJA",10349,"F",5075.33
2012,"ZUZANNA",8932,"F",4380.41
2012,"WIKTORIA",6922,"F",3394.67
2012,"AMELIA",6776,"F",3323.07
2012,"OLIWIA",6294,"F",3086.69
2012,"ALEKSANDRA",6055,"F",2969.48
2012,"NATALIA",5924,"F",2905.23
2012,"ZOFIA",5602,"F",2747.32
2012,"HANNA",5335,"F",2616.38
2012,"ALICJA",4437,"F",2175.98
2012,"EMILIA",4154,"F",2037.19
2012,"MARIA",3904,"F",1914.59
2012,"NIKOLA",3899,"F",1912.14
2012,"ANNA",3853,"F",1889.58
2012,"GABRIELA",3480,"F",1706.65
2012,"MARTYNA",3411,"F",1672.81
2012,"NADIA",3317,"F",1626.71
2012,"MILENA",3128,"F",1534.03
2012,"MAGDALENA",2936,"F",1439.87
2012,"KAROLINA",2787,"F",1366.79
2012,"WERONIKA",2759,"F",1353.06
2012,"LAURA",2705,"F",1326.58
2012,"ANTONINA",2341,"F",1148.07
2012,"AGATA",1918,"F",940.62
2012,"POLA",1916,"F",939.64
2012,"KORNELIA",1814,"F",889.62
2012,"PAULINA",1749,"F",857.74
2012,"KINGA",1684,"F",825.86
2012,"PATRYCJA",1638,"F",803.3
2012,"MARTA",1548,"F",759.17
2012,"MICHALINA",1514,"F",742.49
2012,"NINA",1512,"F",741.51
2012,"IGA",1430,"F",701.3
2012,"KLAUDIA",1408,"F",690.51
2012,"MAŁGORZATA",1405,"F",689.04
2012,"LILIANA",1389,"F",681.19
2012,"KATARZYNA",1370,"F",671.87
2012,"JOANNA",1359,"F",666.48
2012,"JAGODA",1351,"F",662.55
2012,"DOMINIKA",1237,"F",606.65
2012,"BARBARA",1223,"F",599.78
2012,"BLANKA",1096,"F",537.5
2012,"HELENA",1090,"F",534.55
2012,"MARCELINA",1037,"F",508.56
2012,"KAJA",1013,"F",496.79
2012,"IZABELA",1011,"F",495.81
2012,"EWA",965,"F",473.25
2012,"ŁUCJA",887,"F",435
2012,"DARIA",831,"F",407.54
2012,"SANDRA",824,"F",404.1
2012,"KAMILA",807,"F",395.77
2012,"SARA",750,"F",367.81
2012,"MALWINA",734,"F",359.97
2012,"KALINA",724,"F",355.06
2012,"OLGA",703,"F",344.76
2012,"ROKSANA",694,"F",340.35
2012,"NATASZA",659,"F",323.18
2012,"OLIVIA",628,"F",307.98
2012,"ANASTAZJA",600,"F",294.25
2012,"KLARA",599,"F",293.76
2012,"MATYLDA",581,"F",284.93
2012,"JUSTYNA",569,"F",279.05
2012,"ELIZA",553,"F",271.2
2012,"URSZULA",543,"F",266.3
2012,"ADRIANNA",504,"F",247.17
2012,"NICOLA (F)",483,"F",236.87
2012,"ANIELA",472,"F",231.48
2012,"AGNIESZKA",458,"F",224.61
2012,"MONIKA",441,"F",216.27
2012,"MARIKA",433,"F",212.35
2012,"LIDIA",428,"F",209.9
2012,"LILIANNA",428,"F",209.9
2012,"VICTORIA",428,"F",209.9
2012,"VANESSA",422,"F",206.96
2012,"DOROTA",421,"F",206.47
2012,"KARINA",381,"F",186.85
2012,"RÓŻA",369,"F",180.96
2012,"MARIANNA",345,"F",169.19
2012,"MARLENA",325,"F",159.39
2012,"LIWIA",319,"F",156.44
2012,"ROZALIA",310,"F",152.03
2012,"AURELIA",298,"F",146.14
2012,"ADA",297,"F",145.65
2012,"NELA",290,"F",142.22
2012,"NICOLE",279,"F",136.83
2012,"SONIA",277,"F",135.85
2012,"DAGMARA",276,"F",135.36
2012,"JULITA",270,"F",132.41
2012,"BIANKA",265,"F",129.96
2012,"JESSICA",265,"F",129.96
2012,"MAYA",265,"F",129.96
2012,"ANGELIKA",254,"F",124.57
2012,"ANITA",246,"F",120.64
2012,"EWELINA",235,"F",115.25
2012,"ELENA",213,"F",104.46
2012,"SYLWIA",207,"F",101.52
2012,"MIA",204,"F",100.05
2012,"TATIANA",198,"F",97.1
2012,"DIANA",194,"F",95.14
2012,"EMMA",188,"F",92.2
2012,"MAGDA",173,"F",84.84
2012,"JUDYTA",159,"F",77.98
2012,"SABINA",159,"F",77.98
2012,"JOWITA",156,"F",76.51
2012,"APOLONIA",152,"F",74.54
2012,"ELŻBIETA",143,"F",70.13
2012,"INGA",141,"F",69.15
2012,"LUIZA",139,"F",68.17
2012,"SOPHIE",138,"F",67.68
2012,"VIKTORIA",134,"F",65.72
2012,"PAULA",131,"F",64.24
2012,"JULIANNA",128,"F",62.77
2012,"SOFIA",127,"F",62.28
2012,"IDA",126,"F",61.79
2012,"KONSTANCJA",123,"F",60.32
2012,"IZABELLA",122,"F",59.83
2012,"MELANIA",116,"F",56.89
2012,"WANESSA",116,"F",56.89
2012,"ADELA",114,"F",55.91
2012,"FAUSTYNA",114,"F",55.91
2012,"OTYLIA",107,"F",52.47
2012,"ALINA",105,"F",51.49
2012,"GAJA",102,"F",50.02
2012,"TOLA",102,"F",50.02
2012,"ANTONIA",101,"F",49.53
2012,"EDYTA",101,"F",49.53
2012,"JADWIGA",101,"F",49.53
2012,"ESTERA",100,"F",49.04
2012,"ALEXANDRA",97,"F",47.57
2012,"AMANDA",94,"F",46.1
2012,"ANETA",92,"F",45.12
2012,"BEATA",92,"F",45.12
2012,"LILIA",91,"F",44.63
2012,"EMILY",90,"F",44.14
2012,"MILA",89,"F",43.65
2012,"KRYSTYNA",88,"F",43.16
2012,"NOEMI",87,"F",42.67
2012,"SAMANTA",85,"F",41.69
2012,"ANDŻELIKA",84,"F",41.2
2012,"NEL",84,"F",41.2
2012,"STEFANIA",84,"F",41.2
2012,"JANINA",83,"F",40.7
2012,"RITA",83,"F",40.7
2012,"TERESA",81,"F",39.72
2012,"ZOJA",80,"F",39.23
2012,"SOPHIA",72,"F",35.31
2012,"TAMARA",71,"F",34.82
2012,"JAGNA",70,"F",34.33
2012,"LEA",70,"F",34.33
2012,"ADRIANA",69,"F",33.84
2012,"JAŚMINA",69,"F",33.84
2012,"LIVIA",69,"F",33.84
2012,"ILONA",67,"F",32.86
2012,"CELINA",63,"F",30.9
2012,"SARAH",61,"F",29.92
2012,"INES",60,"F",29.43
2012,"MAJKA",60,"F",29.43
2012,"MICHELLE",59,"F",28.93
2012,"WANDA",59,"F",28.93
2012,"DANUTA",58,"F",28.44
2012,"LILY",57,"F",27.95
2012,"INEZ",54,"F",26.48
2012,"ISABELLA",54,"F",26.48
2012,"GLORIA",53,"F",25.99
2012,"IWONA",51,"F",25.01
2012,"STELLA",51,"F",25.01
2012,"LILA",50,"F",24.52
2012,"NATALIE",50,"F",24.52
2012,"CLAUDIA",49,"F",24.03
2012,"MALINA",49,"F",24.03
2012,"LUCYNA",47,"F",23.05
2012,"ALICIA",46,"F",22.56
2012,"JOLANTA",46,"F",22.56
2012,"OKTAWIA",46,"F",22.56
2012,"ŻANETA",46,"F",22.56
2012,"NAOMI",45,"F",22.07
2012,"CARMEN",44,"F",21.58
2012,"NELLY",43,"F",21.09
2012,"OLA",43,"F",21.09
2012,"BERENIKA",42,"F",20.6
2012,"IRENA",42,"F",20.6
2012,"LILLA",41,"F",20.11
2012,"LILLY",41,"F",20.11
2012,"OLIMPIA",40,"F",19.62
2012,"EVA",39,"F",19.13
2012,"HANNAH",39,"F",19.13
2012,"LARYSA",39,"F",19.13
2012,"SELENA",39,"F",19.13
2012,"GABRIELLA",38,"F",18.64
2012,"HONORATA",38,"F",18.64
2012,"OKSANA",38,"F",18.64
2012,"KAYA",37,"F",18.15
2012,"NICOL",37,"F",18.15
2012,"IRMINA",36,"F",17.66
2012,"KSENIA",36,"F",17.66
2012,"LARA",36,"F",17.66
2012,"WANESA",36,"F",17.66
2012,"WIOLETTA",36,"F",17.66
2012,"IDALIA",35,"F",17.16
2012,"INKA",34,"F",16.67
2012,"KLEMENTYNA",34,"F",16.67
2012,"MARINA",34,"F",16.67
2012,"ROXANA",34,"F",16.67
2012,"MIRIAM",33,"F",16.18
2012,"ANASTASIA",32,"F",15.69
2012,"FELICJA",32,"F",15.69
2012,"FLORENTYNA",32,"F",15.69
2012,"VERONIKA",32,"F",15.69
2012,"ZOE",32,"F",15.69
2012,"ABIGAIL",31,"F",15.2
2012,"ALISA",31,"F",15.2
2012,"DALIA",31,"F",15.2
2012,"ALICE",30,"F",14.71
2012,"HANA",30,"F",14.71
2012,"JASMINA",30,"F",14.71
2012,"VERONICA",29,"F",14.22
2012,"HALINA",28,"F",13.73
2012,"ANIKA",27,"F",13.24
2012,"JANA",27,"F",13.24
2012,"JASMIN",27,"F",13.24
2012,"BIANCA",26,"F",12.75
2012,"CLARA",26,"F",12.75
2012,"MIRA",26,"F",12.75
2012,"DOBRAWA",25,"F",12.26
2012,"OLENA",25,"F",12.26
2012,"ORIANA",25,"F",12.26
2012,"CECYLIA",24,"F",11.77
2012,"DANIELA",24,"F",11.77
2012,"ELLA",24,"F",11.77
2012,"LAYLA",24,"F",11.77
2012,"MARCJANNA",24,"F",11.77
2012,"MARIETTA",24,"F",11.77
2012,"MELISA",23,"F",11.28
2012,"RENATA",23,"F",11.28
2012,"FRANCISZKA",22,"F",10.79
2012,"LAILA",22,"F",10.79
2012,"MARZENA",22,"F",10.79
2012,"ELWIRA",21,"F",10.3
2012,"JENNIFER",21,"F",10.3
2012,"MARCELA",21,"F",10.3
2012,"MARITA",21,"F",10.3
2012,"NATASHA",21,"F",10.3
2012,"NELL",21,"F",10.3
2012,"LISA",20,"F",9.81
2012,"MARTINA",20,"F",9.81
2012,"SAMANTHA",20,"F",9.81
2012,"WIOLETA",20,"F",9.81
2012,"BOŻENA",19,"F",9.32
2012,"JASMINE",19,"F",9.32
2012,"JÓZEFINA",19,"F",9.32
2012,"LETYCJA",19,"F",9.32
2012,"MARIOLA",19,"F",9.32
2012,"MELISSA",19,"F",9.32
2012,"ROMA",19,"F",9.32
2012,"AMY",18,"F",8.83
2012,"ANGELINA",18,"F",8.83
2012,"GIULIA",18,"F",8.83
2012,"GRETA",18,"F",8.83
2012,"LARISSA",18,"F",8.83
2012,"MARIIA",18,"F",8.83
2012,"NIKA",18,"F",8.83
2012,"AISHA",17,"F",8.34
2012,"JULIANA",17,"F",8.34
2012,"MATILDA",17,"F",8.34
2012,"PATRICIA",17,"F",8.34
2012,"SALMA",17,"F",8.34
2012,"VIVIEN",17,"F",8.34
2012,"KIRA",16,"F",7.85
2012,"LEILA",16,"F",7.85
2012,"MILLA",16,"F",7.85
2012,"BOGNA",15,"F",7.36
2012,"KARMEN",15,"F",7.36
2012,"LUCY",15,"F",7.36
2012,"MARYLA",15,"F",7.36
2012,"MELANIE",15,"F",7.36
2012,"MILANA",15,"F",7.36
2012,"MIRELLA",15,"F",7.36
2012,"NATHALIE",15,"F",7.36
2012,"NELLA",15,"F",7.36
2012,"NIKOL",15,"F",7.36
2012,"AMELIE",14,"F",6.87
2012,"ARIANA",14,"F",6.87
2012,"ARLETA",14,"F",6.87
2012,"ARLETTA",14,"F",6.87
2012,"AURORA",14,"F",6.87
2012,"DAJANA",14,"F",6.87
2012,"ELIZABETH",14,"F",6.87
2012,"GRAŻYNA",14,"F",6.87
2012,"JESSIKA",14,"F",6.87
2012,"KASANDRA",14,"F",6.87
2012,"SAMIRA",14,"F",6.87
2012,"ANDREA (F)",13,"F",6.38
2012,"CORNELIA",13,"F",6.38
2012,"DOBROCHNA",13,"F",6.38
2012,"ERYKA",13,"F",6.38
2012,"INA",13,"F",6.38
2012,"LUISA",13,"F",6.38
2012,"MIKA",13,"F",6.38
2012,"SOFIE",13,"F",6.38
2012,"ZARA",13,"F",6.38
2012,"BLANCA",12,"F",5.89
2012,"BOGUMIŁA",12,"F",5.89
2012,"CARLA",12,"F",5.89
2012,"CHLOE",12,"F",5.89
2012,"DEBORA",12,"F",5.89
2012,"IZA",12,"F",5.89
2012,"LEYLA",12,"F",5.89
2012,"MARIE",12,"F",5.89
2012,"PAMELA",12,"F",5.89
2012,"SOFIIA",12,"F",5.89
2012,"VIVIENNE",12,"F",5.89
2012,"ANA",11,"F",5.39
2012,"ANASTASIIA",11,"F",5.39
2012,"ARIANNA",11,"F",5.39
2012,"BERNADETA",11,"F",5.39
2012,"DŻESIKA",11,"F",5.39
2012,"ELEONORA",11,"F",5.39
2012,"ELIANA",11,"F",5.39
2012,"ELISA",11,"F",5.39
2012,"GAIA",11,"F",5.39
2012,"ISABEL",11,"F",5.39
2012,"JESIKA",11,"F",5.39
2012,"KATIA",11,"F",5.39
2012,"KIARA",11,"F",5.39
2012,"LEAH",11,"F",5.39
2012,"MANUELA",11,"F",5.39
2012,"NIKOLETTA",11,"F",5.39
2012,"SCARLETT",11,"F",5.39
2012,"SUSANNA",11,"F",5.39
2012,"SUZANNE",11,"F",5.39
2012,"CAROLINA",10,"F",4.9
2012,"CAROLINE",10,"F",4.9
2012,"CHARLOTTE",10,"F",4.9
2012,"EUNIKA",10,"F",4.9
2012,"LILI",10,"F",4.9
2012,"SOFIJA",10,"F",4.9
2012,"ZLATA",10,"F",4.9
2012,"AYA",9,"F",4.41
2012,"DAGNA",9,"F",4.41
2012,"ISABELLE",9,"F",4.41
2012,"KAIA",9,"F",4.41
2012,"KAREN",9,"F",4.41
2012,"LÉNA",9,"F",4.41
2012,"LIA",9,"F",4.41
2012,"MAIA",9,"F",4.41
2012,"MARIAM",9,"F",4.41
2012,"NIKOLINA",9,"F",4.41
2012,"POLINA",9,"F",4.41
2012,"REBEKA",9,"F",4.41
2012,"RUBY",9,"F",4.41
2012,"SUZANNA",9,"F",4.41
2012,"VALENTINA",9,"F",4.41
2012,"YASMIN",9,"F",4.41
2012,"ZOSIA",9,"F",4.41
2012,"ALMA",8,"F",3.92
2012,"AMBER",8,"F",3.92
2012,"AVA",8,"F",3.92
2012,"BALBINA",8,"F",3.92
2012,"EMILA",8,"F",3.92
2012,"FRANCESCA",8,"F",3.92
2012,"ISMENA",8,"F",3.92
2012,"LÉA",8,"F",3.92
2012,"LORENA",8,"F",3.92
2012,"LUKRECJA",8,"F",3.92
2012,"LYDIA",8,"F",3.92
2012,"MARYAM",8,"F",3.92
2012,"MEGAN",8,"F",3.92
2012,"NASTAZJA",8,"F",3.92
2012,"REBECCA",8,"F",3.92
2012,"SABRINA",8,"F",3.92
2012,"SASKIA",8,"F",3.92
2012,"SUSANNE",8,"F",3.92
2012,"SYNTIA",8,"F",3.92
2012,"VIVIANA",8,"F",3.92
2012,"WALERIA",8,"F",3.92
2012,"AALIYAH",7,"F",3.43
2012,"ADELE",7,"F",3.43
2012,"ALENA",7,"F",3.43
2012,"ARIADNA",7,"F",3.43
2012,"ARINA",7,"F",3.43
2012,"ASHLEY",7,"F",3.43
2012,"BOGUSŁAWA",7,"F",3.43
2012,"BRYGIDA",7,"F",3.43
2012,"CAMILLA",7,"F",3.43
2012,"CHANEL",7,"F",3.43
2012,"ELLEN",7,"F",3.43
2012,"EMANUELA",7,"F",3.43
2012,"ESTHER",7,"F",3.43
2012,"GABRIELLE",7,"F",3.43
2012,"HALSZKA",7,"F",3.43
2012,"HIACYNTA",7,"F",3.43
2012,"KARLA",7,"F",3.43
2012,"KASJANA",7,"F",3.43
2012,"KATERYNA",7,"F",3.43
2012,"KESJA",7,"F",3.43
2012,"LARISA",7,"F",3.43
2012,"LETICIA",7,"F",3.43
2012,"LIGIA",7,"F",3.43
2012,"LINDA",7,"F",3.43
2012,"LOLA",7,"F",3.43
2012,"LUDMIŁA",7,"F",3.43
2012,"LUDWIKA",7,"F",3.43
2012,"MIŁA",7,"F",3.43
2012,"NADINE",7,"F",3.43
2012,"NADJA",7,"F",3.43
2012,"NELLI",7,"F",3.43
2012,"NOELIA",7,"F",3.43
2012,"VIKTORIIA",7,"F",3.43
2012,"VIOLETTA",7,"F",3.43
2012,"YELYZAVETA",7,"F",3.43
2012,"ZOYA",7,"F",3.43
2012,"ZYTA",7,"F",3.43
2012,"AIDA",6,"F",2.94
2012,"ALDONA",6,"F",2.94
2012,"ALESSANDRA",6,"F",2.94
2012,"ALYSSA",6,"F",2.94
2012,"AMINA",6,"F",2.94
2012,"AMIRA",6,"F",2.94
2012,"ANATOLIA",6,"F",2.94
2012,"ANJA",6,"F",2.94
2012,"AYLA",6,"F",2.94
2012,"CHIARA",6,"F",2.94
2012,"EMILIE",6,"F",2.94
2012,"HELEN",6,"F",2.94
2012,"ILIANA",6,"F",2.94
2012,"INGRID",6,"F",2.94
2012,"JESICA",6,"F",2.94
2012,"KAMELIA",6,"F",2.94
2012,"KAMILLA",6,"F",2.94
2012,"KATIE",6,"F",2.94
2012,"KAYLA",6,"F",2.94
2012,"LIZA",6,"F",2.94
2012,"MATILDE",6,"F",2.94
2012,"MOLLY",6,"F",2.94
2012,"NADZIEJA",6,"F",2.94
2012,"NOA",6,"F",2.94
2012,"REGINA",6,"F",2.94
2012,"ROSALIE",6,"F",2.94
2012,"ROSE",6,"F",2.94
2012,"SALOMEA",6,"F",2.94
2012,"STANISŁAWA",6,"F",2.94
2012,"TAMAR",6,"F",2.94
2012,"TESSA",6,"F",2.94
2012,"WERA",6,"F",2.94
2012,"WIERA",6,"F",2.94
2012,"YASMINA",6,"F",2.94
2012,"YASMINE",6,"F",2.94
2012,"ALESSIA",5,"F",2.45
2012,"ANNIKA",5,"F",2.45
2012,"DAISY",5,"F",2.45
2012,"DANIELLA",5,"F",2.45
2012,"DĄBRÓWKA",5,"F",2.45
2012,"ELA",5,"F",2.45
2012,"ELENI",5,"F",2.45
2012,"ERIKA",5,"F",2.45
2012,"GRACE",5,"F",2.45
2012,"JAGIENKA",5,"F",2.45
2012,"JULIE",5,"F",2.45
2012,"KATE",5,"F",2.45
2012,"KATHERINE",5,"F",2.45
2012,"KRISTINA",5,"F",2.45
2012,"KSENIIA",5,"F",2.45
2012,"KSYMENA",5,"F",2.45
2012,"LAJLA",5,"F",2.45
2012,"LAUREN",5,"F",2.45
2012,"LENKA",5,"F",2.45
2012,"LILLIAN",5,"F",2.45
2012,"LIV",5,"F",2.45
2012,"LUNA",5,"F",2.45
2012,"MALIKA",5,"F",2.45
2012,"MALVINA",5,"F",2.45
2012,"MARISA",5,"F",2.45
2012,"MATHILDA",5,"F",2.45
2012,"MATHILDE",5,"F",2.45
2012,"MICHAELA",5,"F",2.45
2012,"MIRELA",5,"F",2.45
2012,"MIROSŁAWA",5,"F",2.45
2012,"NASTIA",5,"F",2.45
2012,"NIKITA (F)",5,"F",2.45
2012,"NILA",5,"F",2.45
2012,"PAOLA",5,"F",2.45
2012,"RONI (F)",5,"F",2.45
2012,"ROXANNE",5,"F",2.45
2012,"SIMONA",5,"F",2.45
2012,"SYLVIA",5,"F",2.45
2012,"VALERIE",5,"F",2.45
2012,"VARVARA",5,"F",2.45
2012,"VITTORIA",5,"F",2.45
2012,"WALENTYNA",5,"F",2.45
2012,"WIRGINIA",5,"F",2.45
2012,"XENIA",5,"F",2.45
2013,"JAKUB",10870,"M",5238.2
2013,"KACPER",8654,"M",4170.32
2013,"FILIP",8101,"M",3903.83
2013,"SZYMON",7140,"M",3440.73
2013,"JAN",7043,"M",3393.99
2013,"ANTONI",6704,"M",3230.63
2013,"MICHAŁ",5566,"M",2682.23
2013,"WOJCIECH",5153,"M",2483.21
2013,"ADAM",5029,"M",2423.45
2013,"MATEUSZ",4930,"M",2375.74
2013,"FRANCISZEK",4715,"M",2272.14
2013,"BARTOSZ",4657,"M",2244.19
2013,"ALEKSANDER",4491,"M",2164.19
2013,"PIOTR",4429,"M",2134.31
2013,"MIKOŁAJ",4268,"M",2056.73
2013,"IGOR",4043,"M",1948.3
2013,"WIKTOR",4024,"M",1939.15
2013,"MARCEL",3923,"M",1890.47
2013,"DAWID",3381,"M",1629.29
2013,"ALAN",3284,"M",1582.54
2013,"OLIWIER",3039,"M",1464.48
2013,"OSKAR",2974,"M",1433.16
2013,"MACIEJ",2939,"M",1416.29
2013,"MAKSYMILIAN",2740,"M",1320.39
2013,"KAROL",2735,"M",1317.98
2013,"DOMINIK",2720,"M",1310.75
2013,"TOMASZ",2649,"M",1276.54
2013,"STANISŁAW",2536,"M",1222.09
2013,"MIŁOSZ",2480,"M",1195.1
2013,"HUBERT",2375,"M",1144.5
2013,"PAWEŁ",2367,"M",1140.65
2013,"KRZYSZTOF",2364,"M",1139.2
2013,"PATRYK",2256,"M",1087.16
2013,"KAMIL",2178,"M",1049.57
2013,"NIKODEM",2154,"M",1038
2013,"FABIAN",2129,"M",1025.95
2013,"LEON",1914,"M",922.35
2013,"BARTŁOMIEJ",1843,"M",888.13
2013,"SEBASTIAN",1793,"M",864.04
2013,"JULIAN",1705,"M",821.63
2013,"GABRIEL",1588,"M",765.25
2013,"TYMOTEUSZ",1475,"M",710.8
2013,"TYMON",1408,"M",678.51
2013,"ADRIAN",1403,"M",676.1
2013,"KRYSTIAN",1381,"M",665.5
2013,"KSAWERY",1369,"M",659.71
2013,"IGNACY",1169,"M",563.34
2013,"ŁUKASZ",1120,"M",539.72
2013,"BŁAŻEJ",1094,"M",527.19
2013,"MARCIN",1048,"M",505.03
2013,"NATAN",1001,"M",482.38
2013,"DANIEL",997,"M",480.45
2013,"DAMIAN",926,"M",446.23
2013,"KAJETAN",897,"M",432.26
2013,"ARTUR",855,"M",412.02
2013,"KUBA",844,"M",406.72
2013,"BORYS",826,"M",398.05
2013,"KONRAD",746,"M",359.49
2013,"GRZEGORZ",726,"M",349.86
2013,"OLAF",715,"M",344.56
2013,"OLIVIER",714,"M",344.07
2013,"ERYK",712,"M",343.11
2013,"RAFAŁ",703,"M",338.77
2013,"PRZEMYSŁAW",697,"M",335.88
2013,"RADOSŁAW",578,"M",278.54
2013,"ROBERT",536,"M",258.3
2013,"NATANIEL",495,"M",238.54
2013,"ALEXANDER",489,"M",235.65
2013,"ALEX",484,"M",233.24
2013,"TOBIASZ",463,"M",223.12
2013,"KORNEL",455,"M",219.26
2013,"BRUNO",449,"M",216.37
2013,"CEZARY",447,"M",215.41
2013,"MAREK",424,"M",204.32
2013,"OLIVER",406,"M",195.65
2013,"EMIL",404,"M",194.69
2013,"GRACJAN",368,"M",177.34
2013,"BRAJAN",360,"M",173.48
2013,"ALEKS",351,"M",169.15
2013,"JERZY",319,"M",153.72
2013,"WITOLD",319,"M",153.72
2013,"TADEUSZ",315,"M",151.8
2013,"ARKADIUSZ",306,"M",147.46
2013,"NORBERT",291,"M",140.23
